iso,country,date,grocery_pharmacy,parks,residential,retail_recreation,transit_stations,workplaces,total_cases,fatalities,total_cases_1m,fatalitis_1m,pib,health_system_efficiency
US,US,2020-03-19,6.668,1.505,14.618,-27.935,-35.502,-33.412,13608,200,41.2820355785862,0.606731857416023,20580250,0.838
US,US,2020-03-20,5.161,-2.34,16.226,-31.57,-36.831,-35.535,19025,244,57.7153679366992,0.740212866047549,20580250,0.838
US,US,2020-03-21,-1.731,-2.889,11.522,-39.651,-35.842,-23.993,25435,307,77.1611239668828,0.931333401133596,20580250,0.838
US,US,2020-03-22,-13.413,-11.594,10.516,-43.665,-43.575,-31.217,33765,426,102.43150582826,1.29233885629613,20580250,0.838
US,US,2020-03-23,-10.195,-22.538,17.284,-37.508,-47.465,-41.188,43586,551,132.225073686674,1.67154626718114,20580250,0.838
US,US,2020-03-24,-11.921,-9.906,18.785,-39.158,-45.851,-44.553,53659,705,162.783123685432,2.13872979739148,20580250,0.838
US,US,2020-03-25,-14.705,-7.404,19.285,-40.02,-47.242,-45.844,65701,941,199.314448820451,2.85467338914239,20580250,0.838
US,US,2020-03-26,-13.802,2.884,19.859,-40.277,-47.915,-46.601,83759,1208,254.096268226544,3.66466041879278,20580250,0.838
US,US,2020-03-27,-16.054,-7.085,21.004,-42.101,-49.006,-46.307,101580,1578,308.159110381598,4.78711435501242,20580250,0.838
US,US,2020-03-28,-18.931,-25.226,14.636,-47.734,-49.306,-33.727,121313,2023,368.02230909355,6.13709273776308,20580250,0.838
US,US,2020-03-29,-22.299,-18.639,12.185,-46.961,-51.399,-37.647,140757,2464,427.008780271536,7.47493648336541,20580250,0.838
US,US,2020-03-30,-17.564,-14.57,18.984,-40.197,-50.356,-47.603,161679,2975,490.478999875826,9.02513637906335,20580250,0.838
US,US,2020-03-31,-15.693,-16.072,20.218,-39.983,-49.42,-49.328,188018,3870,570.382551838229,11.7402614410001,20580250,0.838
US,US,2020-04-01,-10.815,-7.344,19.779,-37.299,-47.939,-49.233,213214,4753,646.8186312355,14.4189825914918,20580250,0.838
US,US,2020-04-02,-11.209,-8.52,20.952,-39.891,-50.559,-49.853,243441,5922,738.517050506071,17.9653302980885,20580250,0.838
US,US,2020-04-03,-11.795,-20.61,22.228,-41.889,-51.329,-49.575,275426,7083,835.548642803328,21.4874087303885,20580250,0.838
US,US,2020-04-04,-14.975,-23.779,15.164,-48.466,-50.208,-36.657,308693,8403,936.469386306623,25.4918389893342,20580250,0.838
US,US,2020-04-05,-20.249,-20.271,12.55,-48.911,-53.68,-40.031,336912,9615,1022.07621772874,29.1686340452753,20580250,0.838
ZA,South Africa,2020-02-23,-6.354,-20.793,2.833,-9.238,-12.183,-0.602,0,0,0,0,368135,0.319
ZA,South Africa,2020-02-24,-13.296,-10.143,0.614,-11.163,-2.237,4.742,0,0,0,0,368135,0.319
ZA,South Africa,2020-02-25,-1.495,-4.721,-0.822,-0.62,2.19,5.427,0,0,0,0,368135,0.319
ZA,South Africa,2020-02-26,-0.721,-4.496,-0.987,0.503,4.304,5.112,0,0,0,0,368135,0.319
ZA,South Africa,2020-02-27,4.557,-5.905,-0.63,5.811,6.421,4.617,0,0,0,0,368135,0.319
ZA,South Africa,2020-02-28,10.896,-6.435,-2.385,12.196,16.822,4.21,0,0,0,0,368135,0.319
ZA,South Africa,2020-02-29,14.082,-8.395,-2.286,19.699,8.101,5.161,0,0,0,0,368135,0.319
ZA,South Africa,2020-03-01,21.255,-3.225,-1.196,18.326,8.591,7.224,0,0,0,0,368135,0.319
ZA,South Africa,2020-03-02,5.199,-6.986,0.553,4.012,10.434,6.976,0,0,0,0,368135,0.319
ZA,South Africa,2020-03-03,4.935,-1.32,-0.526,2.272,10.965,8.741,0,0,0,0,368135,0.319
ZA,South Africa,2020-03-04,4.903,-1.223,-0.068,2.575,8.921,8.132,0,0,0,0,368135,0.319
ZA,South Africa,2020-03-05,6.566,-0.968,0.023,4.204,9.153,7.95,1,0,0.017014030211677,0,368135,0.319
ZA,South Africa,2020-03-06,7.86,1.106,-1.465,6.559,12.529,7.682,1,0,0.017014030211677,0,368135,0.319
ZA,South Africa,2020-03-07,5.602,-3.37,-0.27,7.875,2.081,6.466,1,0,0.017014030211677,0,368135,0.319
ZA,South Africa,2020-03-08,2.817,-11.955,1.836,-0.912,-5.363,3.426,3,0,0.051042090635032,0,368135,0.319
ZA,South Africa,2020-03-09,-7.396,-11.189,0.833,-8.275,1.233,6.247,3,0,0.051042090635032,0,368135,0.319
ZA,South Africa,2020-03-10,-8.053,-8.661,-0.916,-9.082,0.448,5.258,7,0,0.119098211481741,0,368135,0.319
ZA,South Africa,2020-03-11,-7.615,-6.839,-1.863,-8.499,-2.328,3.541,13,0,0.221182392751805,0,368135,0.319
ZA,South Africa,2020-03-12,-5.498,-5.99,-2.227,-5.736,-4.311,2.834,17,0,0.289238513598515,0,368135,0.319
ZA,South Africa,2020-03-13,1.898,-5.269,-3.647,1.14,-0.695,2.715,24,0,0.408336725080256,0,368135,0.319
ZA,South Africa,2020-03-14,1.027,-10.108,-0.595,1.848,-8.406,3.719,38,0,0.646533148043739,0,368135,0.319
ZA,South Africa,2020-03-15,-0.08,-17.847,2.176,-5.985,-13.839,1.691,51,0,0.867715540795544,0,368135,0.319
ZA,South Africa,2020-03-16,1.43,-18.317,3.482,-9.579,-10.892,1.527,62,0,1.05486987312399,0,368135,0.319
ZA,South Africa,2020-03-17,-4.112,-15.725,4.798,-14.537,-13.511,-2.549,62,0,1.05486987312399,0,368135,0.319
ZA,South Africa,2020-03-18,-4.344,-12.074,7.151,-14.368,-15.906,-8.412,116,0,1.97362750455457,0,368135,0.319
ZA,South Africa,2020-03-19,-4.679,-10.18,9.145,-15.672,-19.757,-13.648,150,0,2.5521045317516,0,368135,0.319
ZA,South Africa,2020-03-20,0.623,-13.962,8.835,-14.02,-19.043,-15.343,202,0,3.43683410275882,0,368135,0.319
ZA,South Africa,2020-03-21,-6.442,-21.286,8.486,-23.669,-26.097,-17.755,240,0,4.08336725080256,0,368135,0.319
ZA,South Africa,2020-03-22,-10.389,-23.498,8.546,-30.872,-36.434,-10.927,274,0,4.66184427799959,0,368135,0.319
ZA,South Africa,2020-03-23,-4.331,-15.267,11.185,-20.211,-33.249,-21.439,402,0,6.83964014509429,0,368135,0.319
ZA,South Africa,2020-03-24,18.061,-15.69,9.279,-7.457,-27.59,-21.717,554,0,9.42577273726924,0,368135,0.319
ZA,South Africa,2020-03-25,33.645,-13.177,7.452,8.953,-19.307,-24.291,709,0,12.0629474200792,0,368135,0.319
ZA,South Africa,2020-03-26,59.474,-9.349,6.141,15.519,-25.557,-31.774,927,0,15.7720060062249,0,368135,0.319
ZA,South Africa,2020-03-27,-60.858,-47.02,40.343,-80.242,-80.511,-75.17,1170,1,19.9064153476625,0.017014030211677,368135,0.319
ZA,South Africa,2020-03-28,-59.76,-58.559,27.951,-79.78,-78.802,-57.958,1187,1,20.195653861261,0.017014030211677,368135,0.319
ZA,South Africa,2020-03-29,-60.044,-55.157,23.929,-79.274,-80.302,-48.652,1280,2,21.777958670947,0.034028060423355,368135,0.319
ZA,South Africa,2020-03-30,-51.034,-41.579,36.461,-72.729,-79.423,-74.169,1326,3,22.5606040606841,0.051042090635032,368135,0.319
ZA,South Africa,2020-03-31,-46.762,-40.16,34.848,-71.508,-77.899,-73.818,1353,5,23.0199828763994,0.085070151058387,368135,0.319
ZA,South Africa,2020-04-01,-42.446,-37.6,34.916,-69.728,-77.371,-72.935,1380,5,23.4793616921147,0.085070151058387,368135,0.319
ZA,South Africa,2020-04-02,-40.523,-38.226,36.55,-69.577,-77.874,-73.331,1462,5,24.8745121694723,0.085070151058387,368135,0.319
ZA,South Africa,2020-04-03,-42.107,-43.271,38.379,-71.513,-77.944,-72.745,1505,9,25.6061154685744,0.153126271905096,368135,0.319
ZA,South Africa,2020-04-04,-51.515,-57.252,26.499,-76.589,-77.026,-55.095,1585,9,26.9672378855086,0.153126271905096,368135,0.319
ZA,South Africa,2020-04-05,-51.42,-53.273,22.351,-75.913,-78.001,-44.329,1655,11,28.158220000326,0.187154332328451,368135,0.319
